"INTERVAL_END","'1098->1056'","'1058->1059'","'1057->1056'","'1017->1007'","'1115->1015'","'1015->1115'","'1103->1061'","'1135->1231'","'1260->1261'","'1072->1061'","'1070->1069'","'1122->1123'","'1124->1133'","'1137->1136'","'1127->1089'","'1085->1086'","'1088->1089'","'1172->1171'","'1165->1532'","'1544->1539'","'1539->1537'","'1075->1076'","'1078->1077'","'1076->1075'","'1182->1515'","'1090->1573'","'1573->1538'","'1095->1096'","'1006->1081'","'1080->1130'","'1156->1170'","'1059->1060'","'1058->1057'","'1160->1154'","'1091->1092'","'1126->1120'","'1124->1123'","'1140->1138'","'1089->1127'","'1127->1229'","'1059->1171'","'1184->1173'","'1173->1174'","'1543->1529'","'1532->1527'","'1534->1544'","'1076->1077'","'1062->1107'","'1573->1090'","'1067->1096'","'1095->1133'","'1172->1170'","'1097->1098'","'1059->1058'","'1056->1098'","'1007->1115'","'1162->1154'","'1239->1231'","'1129->1260'","'1132->1092'","'1092->1091'","'1069->1070'","'1070->1097'","'1099->1061'","'1061->1072'","'1140->1271'","'1088->1087'","'1087->1088'","'1270->1071'","'1158->1546'","'1539->1544'","'1063->1064'","'1538->1573'","'1096->1095'","'1170->1156'","'1081->1006'","'1084->1083'","'1005->1002'","'1002->1006'","'1055->1097'","'1057->1058'","'1103->1162'","'1154->1160'","'1161->1160'","'1189->1178'","'1134->1142'","'1261->1129'","'1131->1129'","'1097->1070'","'1128->1126'","'1084->1090'","'1090->1084'","'1527->1533'","'1157->1528'","'1544->1534'","'1063->1062'","'1156->1068'","'1006->1002'","'1005->1083'","'1081->1080'","'1170->1172'","'1060->1025'","'1134->1178'","'1125->1131'","'1094->1093'","'1132->1093'","'1094->1164'","'1099->1055'","'1123->1124'","'1229->1127'","'1087->1086'","'1084->1085'","'1171->1172'","'1530->1523'","'1533->1523'","'1523->1530'","'1546->1158'","'1064->1075'","'1064->1063'","'1181->1515'","'1130->1080'","'1056->1057'","'1060->1059'","'1097->1055'","'1015->1025'","'1061->1103'","'1142->1134'","'1178->1189'","'1231->1239'","'1131->1125'","'1093->1132'","'1069->1068'","'1121->1122'","'1133->1124'","'1123->1122'","'1120->1126'","'1126->1128'","'1171->1059'","'1529->1530'","'1532->1165'","'1075->1064'","'1515->1181'","'1174->1181'","'1133->1095'","'1096->1067'","'1067->1068'","'1068->1156'","'1025->1060'","'1098->1097'","'1025->1015'","'1115->1007'","'1007->1017'","'1160->1161'","'1154->1162'","'1162->1103'","'1125->1142'","'1189->1135'","'1135->1189'","'1074->1072'","'1061->1099'","'1137->1128'","'1120->1121'","'1121->1120'","'1128->1137'","'1271->1136'","'1271->1140'","'1089->1088'","'1086->1085'","'1086->1087'","'1155->1071'","'1082->1006'","'1082->1270'","'1174->1173'","'1533->1527'","'1527->1532'","'1529->1543'","'1543->1546'","'1528->1534'","'1537->1539'","'1181->1174'","'1515->1182'","'1068->1067'","'1002->1005'","'1083->1005'","'1231->1135'","'1178->1134'","'1142->1125'","'1129->1131'","'1164->1094'","'1092->1132'","'1093->1094'","'1068->1069'","'1055->1099'","'1072->1074'","'1136->1137'","'1122->1121'","'1138->1140'","'1136->1271'","'1085->1084'","'1071->1270'","'1270->1082'","'1006->1082'","'1071->1155'","'1172->1184'","'1173->1184'","'1184->1172'","'1546->1543'","'1523->1180'","'1180->1533'","'1530->1529'","'1534->1528'","'1528->1157'","'1107->1062'","'1062->1063'","'1077->1078'","'1077->1076'","'1080->1081'","'1083->1084'"
26/JUL/23 10:15:00.000000000 AM,0,0,0,0,0,0,0,39.63,393.72,74.29,130.08,0,95.31,61.65,0,0,0,183.67,244.96,138.15,116.72,72.77,96.08,79.81,125.46,0,116.29,217.74,66,59.93,91.63,0,0,0,153.86,0,0,47.95,0,333.5,432.25,1107.5,0,131.38,227.4,31.93,66.14,0,0,235,235.38,197.06,0,0,0,0,117.1,109.34,561,102.03,191.54,115.35,0,267.33,112,70.21,151.57,148.77,0,0,165.44,123.56,124.33,254,95.16,246.67,158.66,118.03,107.56,0,0,0,0,0,101.62,0,285.55,0,0,70.02,0,0,171.13,126.88,58.92,0,308.87,93,115.96,208.29,164.37,0,0,0,133.48,52.1,456.4,48.8,0,323.43,0,156.39,332.89,0,160.43,0,0,145.42,150.07,139.07,61.66,0,0,0,0,0,0,105.66,192.06,0,44.7,205.33,0,80.45,0,0,54.6,517.25,0,241.29,92.39,125.12,0,233.94,235.7,173.35,285.64,0,0,0,0,0,0,135.72,0,0,87.42,50.17,138.46,358.75,48.61,0,0,43.34,60.25,67.44,0,0,0,0,147.6,133.76,0,148.5,171.75,128.62,108.38,317.74,126.95,0,122.19,187.64,108.38,121.24,24.39,0,0,0,450.27,132.94,127.55,247.75,29.5,123,62.8,0,47.57,57.83,140.11,0,157.47,131.11,0,205.5,0,212.95,112.92,26.72,88.94,0,338.43,154.18,0,0,84.55,58.52,198.81,142.97
26/JUL/23 10:30:00.000000000 AM,0,0,0,0,0,0,0,22.81,405.9,83.8,114.52,0,95.73,62.28,0,0,0,154,238.92,140.18,140.58,94.28,108.48,67.94,127.14,0,117.09,214.92,63.6,44.24,89.04,0,0,0,131.5,0,0,46.46,0,339.82,0,719.4,0,143.33,186.33,30.7,85.81,0,0,227,248.14,190.43,0,0,0,0,144.34,113.4,574.67,97.97,205.73,102.17,0,0,124.33,66.98,204.5,182,0,0,155.78,110.52,131.67,270.56,97.86,144.67,152.63,120.35,113.56,0,0,0,0,0,104.47,0,298.43,0,0,62.39,0,0,149.04,130.64,59.88,0,321.57,75.17,127.8,198.56,158.07,0,0,0,134.13,51,405,52.79,0,274.67,0,137.6,167.33,0,171.03,0,0,122.38,130.5,166.11,61.83,0,0,0,0,0,0,105.79,121.7,0,40,219,0,82.45,0,0,55.23,402.67,0,209.59,91.52,127.59,0,245,205.89,181.36,290.24,0,0,0,0,0,0,124.22,0,0,56.57,48.62,149.42,228.88,48.54,0,0,41.67,59.52,66.55,0,0,0,0,135.38,132.44,0,160.36,190.47,122.48,108,347.56,153.47,0,115.23,186.93,110.29,111.86,25.06,0,0,0,457.67,120.29,130.62,164.44,18,115.89,62.26,0,46.34,58.16,128.91,0,113.71,164.83,0,212.88,338.67,195,107,14.42,114.8,0,328.18,151.4,0,0,98.71,62.22,183.38,138.56
26/JUL/23 10:45:00.000000000 AM,0,0,0,0,0,0,0,24.33,367.85,70,114.33,0,97.46,62.21,0,0,0,242.67,247.83,144.59,117.94,106.43,105.15,66.05,128.29,0,115.53,197.92,76.7,42.52,93.63,0,0,0,125.31,0,0,50.02,0,319.43,305.8,466.5,0,127.43,202.5,46.73,95.88,0,0,226.8,226.58,168.06,0,0,0,0,129.06,115.63,553.14,97.46,178,99.29,0,254.4,147.67,68.75,142.6,168.18,0,0,166,132.81,178.6,208.13,99.91,193.7,157.51,131.28,121.85,0,0,0,0,0,101.78,0,292.69,0,0,56.38,0,0,155.75,121.5,60.02,0,292,54.63,124.75,239.28,173.96,0,0,0,126.9,40.07,446.1,28.67,0,326.18,0,141,144.67,0,155,0,0,129.65,130.9,171.5,46.75,0,0,0,0,0,0,105.24,117.45,0,41.17,268,0,83.86,0,0,58.41,373.6,0,227.22,80.75,119.71,0,237.78,197.74,208.11,351.36,0,0,0,0,0,0,149.55,0,0,54.9,51.9,144.82,269,43.84,0,0,44.21,59.44,67,0,0,0,0,167.17,147.33,0,155.44,176.45,129.63,104.58,286.47,143.14,0,102.05,180.6,106.48,105.46,25,0,0,0,456.6,110.31,140.88,201.75,17.29,110.82,61.24,0,44.98,57,138.12,0,94,141.5,0,211.68,500,196.37,104.42,26.7,135.44,0,319.56,148.69,0,0,100.87,59.14,199.07,126.1
26/JUL/23 11:00:00.000000000 AM,0,0,0,0,0,0,0,23.74,359.12,83.89,124.56,0,93.15,62.93,0,0,0,156.67,234.95,136.95,134.19,84.89,85.07,98.85,107.91,0,116.79,222.69,58.5,38.64,91.18,0,0,0,148.92,0,0,48.71,0,321.56,360.75,0,0,131.16,207.7,40.05,70.56,0,0,226.15,245.2,172.88,0,0,0,0,142.79,112.2,4547.71,100.33,177,124.5,0,0,108.29,67.45,157.25,208.14,0,0,155.29,128.5,837.25,255.6,93.21,185.82,151.3,130.8,114.47,0,0,0,0,0,104.53,0,258.56,0,0,55.27,0,0,159.1,129.33,54.44,0,283.11,49.37,126.21,224.35,157.5,0,0,0,133.38,38.08,399.67,40.33,0,495.33,0,168.91,0,0,176.62,0,0,141.42,123.91,144.36,57.88,0,0,0,0,0,0,107.42,112.19,0,35.29,236.71,0,89.68,0,0,57.06,0,0,207.79,92.28,125.5,0,236.59,200.19,168.42,299.3,0,0,0,0,0,0,113.06,0,0,56.72,49.67,150.47,323.14,46.36,0,0,41.19,56.83,69.03,0,0,0,0,217.75,135.19,0,158.47,201.2,128.88,112.85,352.4,115.73,0,106.5,173,108.96,110.64,25.32,0,0,0,426.25,134.59,117.8,0,0,106.57,61.68,0,45.88,59.74,138.82,0,77.82,162,0,218.53,706.29,181.26,98.47,23.39,135.88,0,294.8,141.8,0,0,80.13,62.18,185.08,119.2
26/JUL/23 11:15:00.000000000 AM,0,0,0,0,0,0,0,22.42,357.26,81.83,116.5,0,94.23,61.97,0,0,0,195.2,228.22,139.17,124.12,97.67,103.7,60.67,125.85,0,111.73,216.18,63.33,42.81,94.67,0,0,0,137.5,0,0,47.21,0,281.25,362.2,767,0,159.63,201.91,46.64,81,0,0,207.88,240.64,158.57,0,0,0,0,133.1,116.15,530.4,108.81,190.17,123.67,0,207.17,160.33,67.64,137,184.87,0,0,159.56,130.8,0,234.63,99.03,195.53,154.24,125,164.7,0,0,0,0,0,102.78,0,253.75,0,0,54.46,0,0,155.33,133,59.24,0,266.73,79.87,121.06,222.31,153.58,0,0,0,120.64,40.65,406,36.89,0,604.43,0,129.9,163.6,0,168.41,0,0,148,125.52,147.53,83.43,0,0,0,0,0,0,104.55,116.11,0,50.33,196,0,85.1,0,0,53.17,383,0,222.25,98.29,125.4,0,245.81,182.47,189.65,290.17,0,0,0,0,0,0,116.73,0,0,54.7,49.3,165.77,239.2,44.97,0,0,41.09,60.52,67.3,0,0,0,0,135.56,110.83,0,152.83,212,128.14,111,354.91,134.58,0,115,186.54,106.36,118.93,25.92,0,0,0,477,123.74,119.41,214.2,13.25,107.56,60.91,0,47.29,59.94,131.74,0,155.93,141.88,0,216.3,301.8,220.77,98.4,25.2,95,0,320.17,175.33,0,0,86.89,63.3,219.92,152.1
26/JUL/23 11:30:00.000000000 AM,0,0,0,0,0,0,0,24.31,355.71,98,118.7,0,94.58,63.03,0,0,0,198.71,215.79,132.23,132,85,116.84,63.56,165.16,0,113.7,197.38,72.6,47,92.13,0,0,0,129.29,0,0,48.38,0,310.5,321.14,278.5,0,140.38,185.13,32.97,80.35,0,0,231.67,228.78,175.1,0,0,0,0,144.42,113.66,0,93.86,189.92,121.71,0,189,114.31,67.65,162.4,151.27,0,0,147.32,148.8,950.86,254.73,96.9,165.67,159.02,131.43,139,0,0,0,0,0,102.81,0,250.2,0,0,57.9,0,0,146.6,117.12,47.78,0,293.56,104.22,123.11,221.38,159.09,0,0,0,144.64,46.17,406.63,54.75,0,648.14,0,152.06,189,0,156.69,0,0,139.36,126.04,162.25,102.29,0,0,0,0,0,0,107.34,114.81,0,47.07,211.4,0,86.6,0,0,54.4,376.5,0,215.7,87.33,124.4,0,227.7,222.26,175.95,283.14,0,0,0,0,0,0,121.45,0,0,58.62,49.5,153.14,263,47.24,0,0,41.51,61.16,68.8,0,0,0,0,176.22,145.57,0,148.12,201.41,123.11,114.76,296.13,139.43,0,123.1,193.71,107.86,114.93,24.83,0,0,0,1412.2,114.75,128.59,278.5,13.5,108.75,64.4,0,45.96,61.96,142.17,0,122.58,203.56,0,196.14,676.44,192,97,15,116.35,0,331,120.14,0,0,92.6,65.81,188.53,167.94
26/JUL/23 11:45:00.000000000 AM,0,0,0,0,0,0,0,24.11,358.1,93.82,111.12,0,96.46,63.52,0,0,0,188,223.95,129.64,121.22,73.18,100.71,128.18,111.69,0,110,215.04,57,47.97,90.37,0,0,0,130.12,0,0,49.68,0,330.11,400.25,1131.5,0,140.57,180.89,35.5,72.14,0,0,231.09,249.78,187.86,0,0,0,0,144.74,112.69,547.5,104.69,190.56,106.05,0,201.5,109.86,67.19,154.75,178.92,0,0,160,140.32,0,200.57,104.03,182.33,161.72,117.55,129.58,0,0,0,0,0,104.43,0,218,0,0,54.72,0,0,144.6,141.5,59.14,0,297.83,97.87,129.95,198.37,167.7,0,0,0,128.06,42.38,433.57,38.5,0,665.25,0,144.08,160.56,0,161.63,0,0,153.77,116.7,149.28,81.61,0,0,0,0,0,0,106.35,114.2,0,34.93,215.33,0,87.49,0,0,56.53,611,0,240.89,87.92,125.37,0,243.33,237.9,191.71,310.44,0,0,0,0,0,0,118.57,0,0,56.06,48.24,135.47,382.71,46.39,0,0,41.2,61.07,66.75,0,0,0,0,204.67,139.82,0,151.15,205.71,117.83,94.08,317.25,147.12,0,115.42,200.29,103.53,120.5,26.14,0,0,0,435.2,119.36,124.31,207.89,13,110.69,60.48,0,46.67,57.76,140.51,0,123.2,152,0,226.25,1120.86,212.74,103.12,13.23,127.06,0,322.55,153.64,0,0,93.32,69.31,185.85,167.54
26/JUL/23 12:00:00.000000000 PM,0,0,0,0,0,0,0,24.56,353.96,94.27,109.45,0,90.24,63.46,0,0,0,148.5,225.22,152,127.4,86.69,99.54,63.91,132.56,0,119.39,192.47,98.87,32.57,89.52,0,0,0,144.3,0,0,47.88,0,2099.83,394.29,594,0,118,170.64,31.48,98.66,0,0,222.26,237.11,173.76,0,0,0,0,134.87,116.83,549.33,110.55,180.27,87.89,0,182.67,118.7,66.7,139.88,153.71,0,0,151.74,120.43,145.67,206.67,95.56,236.2,151.4,127.85,128.69,0,0,0,0,0,99.94,0,216,0,0,56.33,0,0,148.75,118.44,61.26,0,296.38,63.69,120.31,210.2,192.94,0,0,0,136.97,38.47,432.5,30.54,0,627.88,0,140.09,165.6,0,161.34,0,0,134.18,136.45,143.46,84.74,0,0,0,0,0,0,105.88,117.94,0,35.5,232.86,0,86.31,0,0,56.03,407,0,213.36,84.57,124.69,0,237.07,224.65,205.79,287.21,0,0,0,0,0,0,132.96,0,0,55.91,45.07,146.87,267.67,44.86,0,0,42.1,58.47,67.33,0,0,0,0,164.3,144.12,0,167.23,201.42,120.94,101.96,299.1,132.9,0,104.71,141.08,108.04,105.76,25.9,0,0,0,394.5,119.13,119.33,236.6,0,114.21,62.05,0,45.3,57.42,153.84,0,110.59,134.67,0,224.92,0,197.5,94.87,18.77,104.18,0,329.27,147.08,0,0,97.94,66.5,201.06,165.52
26/JUL/23 12:15:00.000000000 PM,0,0,0,0,0,0,0,22.52,354.42,110.12,112.79,0,90.63,62.8,0,0,0,190.57,277.4,130.34,120.38,83.71,110.18,70.89,123.42,0,116.85,204.21,65.89,76.25,90.88,0,0,0,148,0,0,48.72,0,297.17,436.33,275.5,0,0,234.31,35.61,94.79,0,0,227.7,233.29,172.72,0,0,0,0,144.67,113.76,3145.25,108.9,206.33,90.17,0,205.5,131.43,67.22,198.4,172.44,0,0,164.16,116.9,291.33,205.82,92.44,150.38,171.74,126.03,233.88,0,0,0,0,0,103.56,0,219.08,0,0,54.08,0,0,156.58,147.41,57.44,0,278.11,135.22,130.96,223.41,196.53,0,0,0,122.19,33.43,406.67,45.43,0,369.38,0,159.76,162.36,0,173.38,0,0,157.75,129.35,147.63,73.21,0,0,0,0,0,0,106.22,112.74,0,45.65,207.1,0,87.53,0,0,56.22,379.5,0,225.25,88.57,138.4,0,240.61,217.63,175.9,282.83,0,0,0,0,0,0,147.85,0,0,56.95,49.28,150.57,273.8,43.66,0,0,42.91,58.75,64.95,0,0,0,0,171.33,143.5,0,151.38,203.65,119.88,109.12,326.56,142.89,0,112.53,206.12,110.16,109.22,26.27,0,0,0,400.33,134.06,134.37,242,22.5,99.5,59.56,0,48.12,58.53,156.7,0,99,87,0,230.25,966,183.59,96.05,18.72,111.14,0,408.92,160.65,0,0,91.66,65.22,188.25,172.54
26/JUL/23 12:30:00.000000000 PM,0,0,0,0,0,0,0,24.2,353.01,97.92,117.42,0,92.09,62.85,0,0,0,153,243,150.57,119.27,103.67,109.62,82.65,138.81,0,115.68,209.67,61.36,35.94,88.56,0,0,0,143.87,0,0,48.68,0,306.6,508.33,281.8,0,142.07,205.2,48.77,92.62,0,0,206.6,238.5,180.27,0,0,0,0,164.6,114.28,545,103.28,178,124.32,0,185.67,92.86,68.2,177.88,177.58,0,0,159.52,136.25,131,213.08,101.52,172.2,172.76,159.52,231.87,0,0,0,0,0,98.79,0,215.11,0,0,54.1,0,0,149,127,54.49,0,263.25,71.1,125.12,205.17,164.65,0,0,0,139.58,44.42,423.25,53,0,0,0,154.03,175.17,0,169.46,0,0,153.94,122.27,129,82.76,0,0,0,0,0,0,104.04,119,0,35.88,227.36,0,84.37,0,0,55.7,371.5,0,248.89,88.76,115.5,0,219.23,219.88,172.96,246.09,0,0,0,0,0,0,138.91,0,0,55.83,48.25,157.35,0,45.39,0,0,43.84,57.36,67.46,0,0,0,0,159,135.12,0,155,188.7,119.09,116.8,286,142.83,0,119.39,159.79,104.6,108.53,25.52,0,0,0,427.86,136.24,123.54,556.25,14.4,101.1,61.16,0,47.1,56.88,149.63,0,103.77,178,0,211.6,318.57,198.26,106.43,12.86,129.89,0,470.6,145.77,0,0,87.84,62.61,207.79,210.36
26/JUL/23 12:45:00.000000000 PM,0,0,0,0,0,0,0,22.97,351.61,91.86,117.36,0,94.17,62.24,0,0,0,158.5,244.79,135.62,122.74,90.42,103.54,75,120.72,0,120.48,205.8,61.63,36.1,90.86,0,0,0,151.92,0,0,49.45,0,296.89,368.33,343.25,0,127.86,183.18,55.48,89.39,0,0,242.05,243.2,166.39,0,0,0,0,140.58,113.98,0,91.58,185.41,96.6,0,219.5,158,66.95,118.4,177.36,0,0,172.44,128.17,1636,236.6,88.36,193.27,159.65,135.91,129,0,0,0,0,0,103.42,0,217.07,0,0,54.3,0,0,157,112.85,51.53,0,288.78,96.79,120.65,214,174.05,0,0,0,141,44.56,412.43,43.5,0,248.6,0,179.95,201.67,0,172.1,0,0,128.15,116.88,155.78,62.74,0,0,0,0,0,0,103.66,112.71,0,37.45,247.78,0,89.71,0,0,54.68,411.17,0,250.76,81.88,124,0,232.58,218.95,179.94,294.44,0,0,0,0,0,0,134.04,0,0,52.71,50.41,141.27,243.6,44.18,0,0,44.72,59.29,68.68,0,0,0,0,146.92,151.41,0,137.29,184.1,127.11,108.38,332.67,137.92,0,106.18,217.8,109.63,120.23,24.76,0,0,0,406.75,120.56,124.93,237.57,13,128.57,60.66,0,46.31,56.92,137.62,0,165.92,112.43,0,211.28,561.4,208,102.04,24.71,127.56,0,320.43,144.42,0,0,92.6,65.87,194.78,179.6
26/JUL/23 01:00:00.000000000 PM,0,0,0,0,0,0,0,23.49,355.06,94.5,109.93,0,86.98,61.87,0,0,0,0,256.95,147.24,124.3,83,91.22,99.25,139.93,0,119.11,202.75,60.17,68.61,87.43,0,0,0,142.68,0,0,47.71,0,306,378.25,1006,0,142.5,196.53,32.6,87.41,0,0,226.54,228.55,179.87,0,0,0,0,134.21,114.24,536,108.67,184.5,111.17,0,0,110.5,65.84,144.75,181.46,0,0,154.15,132.05,140.5,241.5,101.5,138.15,156.76,137.88,118.75,0,0,0,0,0,104.38,0,226.88,0,0,54.47,0,0,181.73,133.25,54.36,0,294.4,77.11,124.3,209.11,161.3,0,0,0,136,47.05,393,58.5,0,405,0,121.29,193.17,0,185.75,0,0,147.46,133.8,119.63,84.47,0,0,0,0,0,0,104.36,112.05,0,53.31,179.55,0,90.53,0,0,59.83,385.5,0,239.72,83.25,134.61,0,267.71,191.89,188.63,292.95,0,0,0,0,0,0,135.65,0,0,55.11,48,131,255.18,44.45,0,0,43.67,58.33,67.93,0,0,0,0,162.17,107.5,0,168,194.94,131.87,119.23,288.5,121.04,0,103.88,174.72,106.04,123.33,27.33,0,0,0,433.57,132.07,128.56,188.2,18.75,127.8,60.59,0,45.36,58.79,145.04,0,75.25,162.25,0,215,1056.25,192.65,103.21,25.55,134.46,0,422.14,147.27,0,0,88.08,61.9,191.77,178.69
26/JUL/23 01:15:00.000000000 PM,0,0,0,0,0,0,0,23.65,354.72,87.45,114.14,0,90.26,62.13,0,0,0,151,234.37,149.05,126.04,82.72,94.61,105.74,132.75,0,123.04,233.07,65,69.22,92.04,0,0,0,143.71,0,0,47.64,0,328.2,464,266.83,0,128,203.88,39.9,61.28,0,0,215,248.38,179.75,0,0,0,0,130.61,116.1,568.75,117.97,169.64,117.83,0,238,97.11,66,0,154.36,0,0,163.63,143.25,160,223.05,99.66,240.92,169.44,119.83,143.19,0,0,0,0,0,123.52,0,206.22,0,0,55.23,0,0,158.84,141.4,55.72,0,318.75,106.28,124.09,226.85,150.35,0,0,0,123.52,43.11,406.56,38.22,0,748,0,152.3,391.33,0,148.84,0,0,140.22,127.77,162.38,104.32,0,0,0,0,0,0,103.23,116.9,0,59.1,242.9,0,94.28,0,0,56.77,350.25,0,227.94,104.03,106.75,0,235.73,215.81,191.09,279.7,0,0,0,0,0,0,131.48,0,0,55.58,48.35,135.18,254.8,43.96,0,0,43.08,59.44,66.53,0,0,0,0,165.63,146.69,0,167.13,185,130.82,109.91,280.13,130.71,0,109.36,145.1,107.36,120,26.19,0,0,0,442,140.67,138.17,234,18.5,100.88,62.46,0,45.32,58.85,134.53,0,85.5,132,0,223.33,336.29,221.75,99.67,14.38,135.29,0,314.77,144.91,0,0,82.37,63.64,217.08,169.76
26/JUL/23 01:30:00.000000000 PM,0,0,0,0,0,0,0,24.72,352.58,89,119.91,0,92.47,62.08,0,0,0,153,245.95,143.21,127.15,85.89,110.5,75.87,119.93,0,118.07,201.24,57.4,48.91,87.75,0,0,0,156.15,0,0,47.9,0,280.81,400.29,264.33,0,137.18,161.89,37.53,88.24,0,0,226.55,240.57,178.35,0,0,0,0,136.22,117.17,535,117.21,190.71,103.88,0,0,96.63,67.66,149.67,178.63,0,0,166.56,139.61,862.33,211.86,95.93,266.64,153.65,133.35,147.22,0,0,0,0,0,103.31,0,237.79,0,0,54.83,0,0,159.14,138.06,53.78,0,279.93,101.23,124.24,220.41,181.56,0,0,0,123.4,39.75,416,39.2,0,311.78,0,151.14,185.4,0,134.4,0,0,150.81,128.93,155.04,95.97,0,0,0,0,0,0,104.35,141.03,0,49.5,219,0,96.63,0,0,56.71,0,0,246.38,87.17,120.06,0,248,214.45,184.14,291.5,0,0,0,0,0,0,133.48,0,0,56.35,48.53,136.35,223.5,45.36,0,0,42.36,60.76,66.93,0,0,0,0,165.17,156.19,0,149.64,172.77,129.64,108.31,329.25,126.68,0,110.07,188.63,109.38,114.2,25.69,0,0,0,404.8,120.21,120.67,232.14,0,118.87,61.27,0,44.68,57.96,136.82,0,115.36,143.5,0,201.9,459.8,176.83,107.77,15.48,86.6,0,436.7,137.4,0,0,83.68,68.18,200.17,173.33
26/JUL/23 01:45:00.000000000 PM,0,0,0,0,0,0,0,24.18,350.05,89.33,149.93,0,91,63.63,0,0,0,0,238.18,146.44,121.18,96.32,90.89,69.3,128.58,0,121.96,219.38,57.43,59.95,90.58,0,0,0,145.3,0,0,47.68,0,290.69,404.2,501,0,121.44,199.45,37.68,94.45,136,0,226.42,216.33,170.83,0,0,0,0,111.93,113.29,553.6,98.23,184,163.89,0,246,116.79,69.26,0,209.4,0,0,150.36,124.38,126.67,222.83,95.79,265.75,154.39,125.17,109.39,0,0,0,0,0,104.26,0,219.7,0,0,54.89,0,0,197,136.5,54.48,92.67,286.46,82.08,122.73,229.5,174.07,0,0,0,131,44.19,403.27,27.73,0,254.83,0,157.02,281,0,126.7,0,0,146.58,118.88,156.86,75.43,0,0,0,0,0,0,105.99,182.53,0,32,252.33,0,92.62,0,0,57.79,427.33,0,221.6,84.45,131.71,0,246.14,214.28,175.8,284,0,0,0,0,0,0,127.81,0,0,58.49,49.04,119.47,352.29,44.6,0,0,42.41,59.96,67.37,0,0,0,0,180.67,136.14,0,146,186.29,125.79,105.03,297.67,136,0,127.54,213.88,105.24,109.29,26.13,0,0,0,454.88,137.25,126.19,206.7,26.2,109.64,62.08,0,46.67,56.72,163.84,0,74.2,159.13,0,226.35,1306.2,225,114.28,22.31,136.79,0,361.86,149.75,0,0,100.33,65.4,189.33,241.69
26/JUL/23 02:00:00.000000000 PM,0,0,0,0,0,0,0,22.85,357.41,84.89,134.4,0,94.13,62.45,0,0,0,0,233.9,141.69,121.23,92.59,105.5,110.13,113.92,0,118.53,210,59.33,76.91,94.27,0,0,0,141.73,0,0,48.02,0,334.59,342.4,265.14,0,146.67,228.31,33.79,94.78,0,0,232.38,258.09,188.8,0,0,0,0,145.57,116.69,566.8,106.95,179.78,142.26,0,0,111.25,68,125.5,174.7,0,0,167.6,130.44,157.33,248.84,96.27,367.18,164.65,134.78,148.93,0,0,0,0,0,105.6,0,207.5,0,0,56.05,0,0,150,135.45,54.14,0,300.31,56.28,127.46,218.17,177.57,0,0,0,122.7,43.2,404.17,87.6,0,315.8,0,144.44,397.4,0,151.96,0,0,171.96,122.28,163.65,78.78,0,0,0,0,0,0,106.64,175.24,0,38,253.17,0,94.06,0,0,56.61,428,0,234.96,93.06,130.16,0,262.13,218.04,171.67,264.21,0,0,0,0,0,0,130.38,0,0,56.07,48.77,133.56,223.67,44.59,0,0,42.48,60.3,64.34,0,0,0,0,173.43,130.06,0,170.56,214.43,120,113.89,298.71,143.62,0,124.25,172.45,109.7,105.38,26.56,0,0,0,394.43,108.63,136.34,222.8,13.4,112.47,63.29,0,45.86,58.12,156.35,0,172.67,161,0,226.35,952.6,202.92,99.69,19.86,124.63,0,391.8,143.67,0,0,92.17,64.12,199.07,280.27
26/JUL/23 02:15:00.000000000 PM,0,0,0,0,0,0,0,22.89,356.38,91.27,133.5,0,95.98,63.52,0,0,0,131.67,260,136.13,123.73,79.85,100.44,132.8,119.86,0,118.57,218.3,60,41.96,88.76,0,0,0,134.83,0,0,48.59,0,280.87,360.82,505.6,0,170.57,231.62,47.75,93.9,0,0,263.77,247.89,180.43,0,0,0,0,145.68,124.55,575.86,92.46,166.83,126.55,0,249.13,155.83,66.1,181.25,208.25,0,0,175.75,132.89,0,255.08,96.08,287.83,148.48,157.61,196.47,0,0,0,0,0,104.41,0,224.89,0,0,54.8,0,0,196.24,138,69.29,0,285.75,92.75,152.21,214.52,198.1,0,0,0,129.6,44.75,417.69,58.14,0,370.63,0,148.32,285.25,0,137.39,0,0,143.41,137.84,167.48,78.88,0,0,0,0,0,0,104.44,163.05,0,37.25,273,0,100.86,0,0,56.59,377.4,0,253.83,84.47,130.13,0,263.19,230.33,209.09,328.65,0,0,0,0,0,0,140.4,0,0,54.97,50.06,138.76,319.75,44.36,0,0,42.81,58.44,66.61,0,0,0,0,0,142.83,0,134.73,221.41,145.76,116.41,339.06,143.36,0,171.29,216.6,110.12,107.78,26.18,0,0,0,421.83,120.09,126.47,232.43,0,107.17,61.24,0,45.43,59.49,137.79,0,96.6,81.33,0,224.73,693.83,214.42,109.72,25,125.2,0,325.6,162.3,0,0,88,74.97,194.43,456.84
